conversation_id,tag
674a4a5b93cb769cfbd0ff51,Online Consultation
674cc8a593cb769cfb016fc6,Overcomm
6749dfb893cb769cfb02ad45,Skin Sensitivity
6749dfb893cb769cfb02ad45,Time sensitive
674ce8ec93cb769cfb15ceb7,
674cefb293cb769cfb74c38f,Plan Clarification
674d694693cb769cfbbb63bc,Is Prompt
674d694693cb769cfbbb63bc,Plan Clarification
674d6c9993cb769cfb165760,Is Prompt
674d692a93cb769cfbb7d88d,Unsubscribed from Prompts
674d692a93cb769cfbb7d88d,Is Prompt
674d6d0893cb769cfb232fab,POG
674d6d0893cb769cfb232fab,Is Prompt
674d6d0893cb769cfb232fab,Plan Clarification
674d6bea93cb769cfb035cab,Is Prompt
6749c6200e3aa91a60d15ac9,EasyPOG
674cfcb593cb769cfb27b260,Time sensitive
674cfcb593cb769cfb27b260,Delivery ETA
674d825093cb769cfbae2694,URGENT CLINIC
674d825093cb769cfbae2694,EasyPOG
674d5c9293cb769cfbaa8a90,Plan Clarification
674d5c9293cb769cfbaa8a90,URGENT CLINIC
674d810b93cb769cfb833890,Is Prompt
674d810b93cb769cfb833890,EasyPOG
6747378d93cb769cfbcfc4ad,Product Recommendation
6747378d93cb769cfbcfc4ad,POG
6749a4ed80f614ef6889dffe,POG
6749a4ed80f614ef6889dffe,Plan Clarification
674c42ad93cb769cfb7cc590,Urgent
674c42ad93cb769cfb7cc590,Delivery Services
67470ad993cb769cfb586e9f,URGENT CLINIC
67470ad993cb769cfb586e9f,Product Recommendation
67470ad993cb769cfb586e9f,POG
6748612393cb769cfb4514ff,Is Prompt
6748612393cb769cfb4514ff,POG
6748612393cb769cfb4514ff,Product Recommendation
6748399393cb769cfb6a84d7,Order Confirmation
6748399393cb769cfb6a84d7,Delivery Issues
6748399393cb769cfb6a84d7,RX
674c66ca93cb769cfb5804c5,Unsubscribed from Prompts
6749daa593cb769cfb53330f,CSAT Negative
6749daa593cb769cfb53330f,Duplicate thread
6749daa593cb769cfb53330f,Other Clinician Enquiry
6749daa593cb769cfb53330f,Urgent
6745ca1893cb769cfbff568a,URGENT CLINIC
6745ca1893cb769cfbff568a,Plan Clarification
6745ca1893cb769cfbff568a,POG
6745ca1893cb769cfbff568a,Product Recommendation
6745ca1893cb769cfbff568a,Other Clinician Enquiry
6744bd3b9e1effe174001183,Overcomm
67499c8be5bc9503f975be3a,POG
674d88ba93cb769cfb87cca2,EasyPOG
674d88ba93cb769cfb87cca2,Is Prompt
674d6c9493cb769cfb15b5cc,Product Recommendation
674d6c9493cb769cfb15b5cc,Is Prompt
674d861f93cb769cfb2efd2b,Is Prompt
674d8e5193cb769cfb49f50c,Is Prompt
6745b3c993cb769cfb3c402e,Nov 2024 - Plan
674d998293cb769cfbd024f7,In clinic requests
674b294693cb769cfbe466be,Discount Requests
674b294693cb769cfbe466be,Returns and Refunds
6748f7c793cb769cfba1ad9a,POG
674d90a893cb769cfb9b702d,Plan Clarification
674d907a93cb769cfb953d39,Online Consultation
674b00e993cb769cfb79fc9c,EasyPOG
674b00e993cb769cfb79fc9c,Plan Clarification
674b00e993cb769cfb79fc9c,POG
674b00e993cb769cfb79fc9c,Product Recommendation
674b00e993cb769cfb79fc9c,Nov 2024 - Plan
674d8ef293cb769cfb5fcf01,Returns and Refunds
674d8e6a93cb769cfb4d3207,Returns and Refunds
6748897393cb769cfb2f40a1,URGENT CLINIC
6748897393cb769cfb2f40a1,SENSITIVE CLINIC
6748897393cb769cfb2f40a1,Order Confirmation
6748897393cb769cfb2f40a1,Plan Clarification
6746559793cb769cfb6b96ff,POG
6746559793cb769cfb6b96ff,Plan Clarification
674aed0393cb769cfbccda05,POG
674d909393cb769cfb989a6d,Online Consultation
6748364dca709e6f5e4b6a3b,Overcomm
674d87bc93cb769cfb6678fe,Online Consultation
6749b03a93cb769cfbcb72ea,
67499f0793cb769cfb863b81,
6749b05393cb769cfbce6d50,
67499f1c93cb769cfb896c58,
6749a14693cb769cfbd3605c,
6749a13e93cb769cfbd25131,
67499f5693cb769cfb919bd7,
6749bb9c93cb769cfb411195,
674cd67093cb769cfbf52264,Online Consultation
674c7fdc93cb769cfb634163,CSC examples
674c7fdc93cb769cfb634163,Price Match
674c7fdc93cb769cfb634163,Plan Clarification
674c7fdc93cb769cfb634163,POG
674710ea93cb769cfb16e260,Product Recommendation
674710ea93cb769cfb16e260,POG
67467fe793cb769cfb91339e,Faulty
67467fe793cb769cfb91339e,Damaged Products
67467fe793cb769cfb91339e,Returns and Refunds
67467fe793cb769cfb91339e,Duplicate thread
674da2ea93cb769cfb150b09,Plan Clarification
674c4eba93cb769cfb68c491,Online Consultation
6749cf5c93cb769cfbd5a50c,Product Recommendation
6749cf5c93cb769cfbd5a50c,URGENT CLINIC
6749cf5c93cb769cfbd5a50c,POG
6749cf5c93cb769cfbd5a50c,Faulty
6749cf5c93cb769cfbd5a50c,Damaged Products
67470d362cf4551bc2368c58,Online Consultation
674da77b93cb769cfbae657d,POG
674da77b93cb769cfbae657d,Discount Requests
674da77b93cb769cfbae657d,URGENT CLINIC
674da77b93cb769cfbae657d,EasyPOG
674c5eae93cb769cfbb22f0b,Plan Clarification
674c5eae93cb769cfbb22f0b,POG
674c5eae93cb769cfbb22f0b,Duplicate thread
674c5eae93cb769cfbb22f0b,CSAT Positive
674db54d93cb769cfb7bc30c,Urgent
674db54d93cb769cfb7bc30c,Auto-Replen
674896d993cb769cfbc1eebe,SENSITIVE CLINIC
674896d993cb769cfbc1eebe,URGENT CLINIC
674896d993cb769cfbc1eebe,Time sensitive
674896d993cb769cfbc1eebe,Duplicate thread
674896d993cb769cfbc1eebe,Skin Sensitivity
674467af9ab74e1b0c9f5d33,Price Match
674467af9ab74e1b0c9f5d33,Is Prompt
67446ff09ab74e1b0caef43f,Auto-Replen
67446ff09ab74e1b0caef43f,Duplicate thread
6745906c8ee36040f8f4345c,POG
6745906c8ee36040f8f4345c,Plan Clarification
6745906c8ee36040f8f4345c,URGENT CLINIC
6749a14d93cb769cfbd466a9,
6749b21493cb769cfb08eedc,
6745d3b193cb769cfb2b9f71,Overcomm
6745d3b193cb769cfb2b9f71,Duplicate thread
6745d3b193cb769cfb2b9f71,POG
6745d3b193cb769cfb2b9f71,Stock Issue
674dbd8493cb769cfb93d843,Returns and Refunds
674dbd8493cb769cfb93d843,Duplicate thread
67447fd39ab74e1b0cb2e9ee,Auto-Replen
67447fd39ab74e1b0cb2e9ee,Duplicate thread
674dcc4c93cb769cfb981793,Is Prompt
674d89c893cb769cfbad4f3b,Plan Clarification
674d89c893cb769cfbad4f3b,Is Prompt
674d89c893cb769cfbad4f3b,POG
674dd94893cb769cfb5c6b26,Unsubscribed from Prompts
674dd94893cb769cfb5c6b26,Is Prompt
674dcc5f93cb769cfb9a6c25,Is Prompt
674d873893cb769cfb5570ad,Is Prompt
674d920993cb769cfbcc0236,Is Prompt
674cc93493cb769cfb0b3df2,Overcomm
674cc93493cb769cfb0b3df2,CSC examples
674a24af93cb769cfb0ff1c4,Order Confirmation
674a1ae793cb769cfb40e884,Order Confirmation
674a244b93cb769cfb06f2e0,Order Confirmation
674a30c693cb769cfb065cb2,Order Confirmation
674a29ee93cb769cfb7a37ee,Order Confirmation
674a45b493cb769cfb7d0199,Order Confirmation
6749f86193cb769cfb17058b,Order Confirmation
6749e78693cb769cfb094a97,Order Confirmation
67489ee793cb769cfbb28d55,POG
67489ee793cb769cfbb28d55,Order Confirmation
67489ee793cb769cfbb28d55,Product Recommendation
674a48f493cb769cfbb5e254,Order Confirmation
674a58e393cb769cfbba6b99,Order Confirmation
674a58e393cb769cfbba6b99,Tag me
674a58e393cb769cfbba6b99,URGENT CLINIC
6749f78f93cb769cfb010147,Order Confirmation
6749aecd93cb769cfb9ce340,Auto-Replen
6749aecd93cb769cfb9ce340,RX
6749aecd93cb769cfb9ce340,Order Confirmation
6747068593cb769cfbccec34,Order Confirmation
6747068593cb769cfbccec34,URGENT CLINIC
6747068593cb769cfbccec34,Discount Requests
6747068593cb769cfbccec34,Returns and Refunds
6749adc093cb769cfb79e671,Quick win
6749adc093cb769cfb79e671,SENSITIVE CLINIC
6749adc093cb769cfb79e671,Order Confirmation
6749ff7693cb769cfbca6638,Order Confirmation
6749ff7693cb769cfbca6638,Tag me
6749ff7693cb769cfbca6638,URGENT CLINIC
6749ef3093cb769cfb00bd7e,Order Confirmation
6749ff8a93cb769cfbcc4130,Order Confirmation
674a013593cb769cfbf4c2ad,Order Confirmation
6749efb593cb769cfb10b7cb,Order Confirmation
6749efb593cb769cfb10b7cb,Quick win
6749ede693cb769cfbd98b27,Order Confirmation
6749ede693cb769cfbd98b27,Tag me
6749ede693cb769cfbd98b27,URGENT CLINIC
674a3cd693cb769cfbe60b72,Order Confirmation
674aaeab93cb769cfba8ded8,URGENT CLINIC
674aaeab93cb769cfba8ded8,Order Confirmation
674a429693cb769cfb48aa03,Order Confirmation
674a31c893cb769cfb197d6f,URGENT CLINIC
674a31c893cb769cfb197d6f,Order Confirmation
6744ce7c9ab74e1b0cc182c2,Duplicate thread
6744ce7c9ab74e1b0cc182c2,Order Confirmation
6744ce7c9ab74e1b0cc182c2,Contact Details
674b89bb93cb769cfb038f3a,Order Confirmation
674b89bb93cb769cfb038f3a,Quick win
674b108693cb769cfbd1b214,Delivery Services
674b108693cb769cfbd1b214,Order Confirmation
674506579ab74e1b0cecc346,Duplicate thread
674506579ab74e1b0cecc346,Budget Concerns
674506579ab74e1b0cecc346,Alts
674506579ab74e1b0cecc346,Plan Clarification
674506579ab74e1b0cecc346,Urgent
674506579ab74e1b0cecc346,Order Confirmation
674506579ab74e1b0cecc346,POG
6748ea4e93cb769cfbd47a60,POG
6748ea4e93cb769cfbd47a60,Product Recommendation
6748ea4e93cb769cfbd47a60,Order Confirmation
674b10a693cb769cfbd45c2a,URGENT CLINIC
674b10a693cb769cfbd45c2a,Quick win
674b10a693cb769cfbd45c2a,Order Confirmation
674a12ea93cb769cfb91fed4,POG
674a12ea93cb769cfb91fed4,Order Confirmation
674ae96193cb769cfb814f08,Quick win
674ae96193cb769cfb814f08,Order Confirmation
674af54f93cb769cfb7d0af1,Quick win
674af54f93cb769cfb7d0af1,Order Confirmation
6749da8c93cb769cfb4fe3c2,Order Confirmation
6749da8c93cb769cfb4fe3c2,Returns and Refunds
6749da8c93cb769cfb4fe3c2,Plan Clarification
6747073c93cb769cfbe40a7d,Delivery ETA
6747073c93cb769cfbe40a7d,Order Confirmation
6747073c93cb769cfbe40a7d,Urgent
6747073c93cb769cfbe40a7d,URGENT CLINIC
6747073c93cb769cfbe40a7d,GH query
67472ebf93cb769cfbbe6afc,SENSITIVE CLINIC
67472ebf93cb769cfbbe6afc,Returns and Refunds
67472ebf93cb769cfbbe6afc,Order Confirmation
674d996993cb769cfbccdfa4,Order Confirmation
6743ce2b9ab74e1b0c30b6f1,Order Confirmation
6743ce2b9ab74e1b0c30b6f1,Delivery ETA
6743ce2b9ab74e1b0c30b6f1,Delivery Services
674ae7ab93cb769cfb5d7995,Order Confirmation
6748c2a993cb769cfbf38646,Order Confirmation
6748c2a993cb769cfbf38646,Product Recommendation
6748c2a993cb769cfbf38646,POG
6748c2a993cb769cfbf38646,proactive BF
6749f12193cb769cfb3d9b4d,Order Confirmation
6749f12193cb769cfb3d9b4d,EasyPOG
674d9dc893cb769cfb6500ed,Order Confirmation
674dae5393cb769cfb9418ff,URGENT CLINIC
674dae5393cb769cfb9418ff,Order Confirmation
674db38093cb769cfb41f6a5,Order Confirmation
674dcc6a93cb769cfb9bfb21,Is Prompt
674dcc6a93cb769cfb9bfb21,Urgent
6747412c93cb769cfbf33803,Duplicate thread
6747412c93cb769cfbf33803,CSAT Positive
6747412c93cb769cfbf33803,Urgent
6747412c93cb769cfbf33803,Faulty
6747412c93cb769cfbf33803,Damaged Products
6747412c93cb769cfbf33803,Plan Clarification
6747412c93cb769cfbf33803,URGENT CLINIC
674da0e48e94a26e4b74f1f3,URGENT CLINIC
674da0e48e94a26e4b74f1f3,POG
674da0e48e94a26e4b74f1f3,EasyPOG
6749b0bb93cb769cfbdbff27,Delivery ETA
6749b0bb93cb769cfbdbff27,Duplicate thread
6749a89093cb769cfbcb7ffb,
6744760c9ab74e1b0c78744f,URGENT CLINIC
6744760c9ab74e1b0c78744f,Plan Clarification
674da06793cb769cfbbf3853,Urgent
6745fb7993cb769cfb07a998,Instructions - Pre Delivery
6745fb7993cb769cfb07a998,Overcomm
67447dbb9ab74e1b0c6e9894,POG
67447dbb9ab74e1b0c6e9894,Returns and Refunds
67447dbb9ab74e1b0c6e9894,Nov 2024 - Plan
674801a393cb769cfb0a4e94,POG
674801a393cb769cfb0a4e94,Product Recommendation
674dd77293cb769cfb1de449,Online Consultation
6746e1db0c47b64c5b96c319,Online Consultation
6745a86593cb769cfbdab66a,Online Consultation
6748948f93cb769cfb7ef33a,Other Clinician Enquiry
6748948f93cb769cfb7ef33a,POG
6748948f93cb769cfb7ef33a,Online Consultation
674dea07514f318227f9b9e6,Unsubscribed from Prompts
674dba8a93cb769cfb2fdd0f,CSAT Positive
674dba8a93cb769cfb2fdd0f,URGENT CLINIC
674dba8a93cb769cfb2fdd0f,POG
674de9cc93cb769cfb879747,Instructions - Pre Delivery
67464ebb93cb769cfb03c13a,Duplicate thread
67464ebb93cb769cfb03c13a,Skin Sensitivity
674deab193cb769cfba21e03,Instructions - Pre Delivery
674d71de93cb769cfbab472f,Is Prompt
674caf2a93cb769cfb239dc8,Stock Issue
674caf2a93cb769cfb239dc8,Duplicate thread
674caf2a93cb769cfb239dc8,Product Recommendation
674c527f93cb769cfbb7c4ac,Duplicate thread
674c527f93cb769cfbb7c4ac,Time sensitive
674c527f93cb769cfbb7c4ac,Faulty
674c527f93cb769cfbb7c4ac,Damaged Products
674c527f93cb769cfbb7c4ac,Returns and Refunds
67483fc993cb769cfb21bb0a,Nov 2024 - Plan
67483fc993cb769cfb21bb0a,proactive BF
67483fc993cb769cfb21bb0a,POG
67483fc993cb769cfb21bb0a,Product Recommendation
6744d1199ab74e1b0cfc0d00,POG
6744d1199ab74e1b0cfc0d00,Is Prompt
6744d1199ab74e1b0cfc0d00,Stock Issue
6744d1199ab74e1b0cfc0d00,Plan Clarification
6744d1199ab74e1b0cfc0d00,CSC examples
674a00ca93cb769cfbea9e83,Product Recommendation
674a00ca93cb769cfbea9e83,POG
674cf22893cb769cfb96dc62,Plan Clarification
674cf22893cb769cfb96dc62,POG
674d6d3b93cb769cfb2946c2,Plan Clarification
674d6d3b93cb769cfb2946c2,POG
674d6d3b93cb769cfb2946c2,Is Prompt
674cd4ae93cb769cfbd6399f,Plan Clarification
674c361f93cb769cfb8df78b,POG
674c361f93cb769cfb8df78b,UX
674c9eb5ae84a2295f3b95dc,Healthy Ecosystem Error
674c9eb5ae84a2295f3b95dc,URGENT CLINIC
674c9eb5ae84a2295f3b95dc,Stock Issue
674c9eb5ae84a2295f3b95dc,POG
674c9eb5ae84a2295f3b95dc,Duplicate thread
674d726b93cb769cfbb9cde5,Is Prompt
674d726b93cb769cfbb9cde5,URGENT CLINIC
674d726b93cb769cfbb9cde5,POG
674d726b93cb769cfbb9cde5,Plan Clarification
6749da0b93cb769cfb3f11c0,Urgent
6749da0b93cb769cfb3f11c0,Duplicate thread
6749da0b93cb769cfb3f11c0,Returns and Refunds
6749da0b93cb769cfb3f11c0,Faulty
6749da0b93cb769cfb3f11c0,Damaged Products
674c5c8c93cb769cfb866123,Duplicate thread
674c5c8c93cb769cfb866123,Delivery ETA
674d815e07c262b262af47cc,Online Consultation
674483229ab74e1b0c1f1877,Other Clinician Enquiry
6748a53a7a4b98a905056a70,Online Consultation
674c27d393cb769cfb82d2b7,Urgent
674c27d393cb769cfb82d2b7,Order Confirmation
674c27d393cb769cfb82d2b7,Discount Requests
674c27d393cb769cfb82d2b7,Payment Issue
674c27d393cb769cfb82d2b7,CSAT Positive
674d7dab93cb769cfb14cb35,Plan Clarification
674c8eed93cb769cfba1a321,Product Recommendation
674c8eed93cb769cfba1a321,POG
674b732a93cb769cfb91b004,Delivery ETA
674b732a93cb769cfb91b004,Order Confirmation
6748b98393cb769cfb31ce8e,POG
6748b98393cb769cfb31ce8e,Product Recommendation
6748b98393cb769cfb31ce8e,Duplicate thread
674e3a0093cb769cfbb10d2a,Is Prompt
674aed2a93cb769cfbd05aa3,POG
6749c65e93cb769cfba93e3c,URGENT CLINIC
6749c65e93cb769cfba93e3c,Is Prompt
6749c65e93cb769cfba93e3c,Product Recommendation
6749c65e93cb769cfba93e3c,POG
674c507e93cb769cfb8dc061,Time sensitive
674c507e93cb769cfb8dc061,Delivery ETA
67441c339ab74e1b0c7a12a9,Product Recommendation
67441c339ab74e1b0c7a12a9,POG
674cee9193cb769cfb65763c,Plan Clarification
674cee9193cb769cfb65763c,POG
674c42e493cb769cfb8159af,Other Clinician Enquiry
674d72e993cb769cfbc7a419,Plan Clarification
674d72e993cb769cfbc7a419,Is Prompt
674d72e993cb769cfbc7a419,POG
6745e826f0d372bd51b21408,Time sensitive
6745e826f0d372bd51b21408,Returns and Refunds
6745e826f0d372bd51b21408,URGENT CLINIC
67473a6b93cb769cfb26cf7c,POG
67473a6b93cb769cfb26cf7c,Nov 2024 - Plan
67473a6b93cb769cfb26cf7c,Plan Clarification
67473a6b93cb769cfb26cf7c,Duplicate thread
67473a6b93cb769cfb26cf7c,Payment Issue
674d5fb993cb769cfbe9b02c,POG
674d5fb993cb769cfbe9b02c,Product Recommendation
674d5fb993cb769cfbe9b02c,Time sensitive
674c6ad693cb769cfba9561d,Plan Clarification
674c6ad693cb769cfba9561d,POG
6747813493cb769cfb15223f,Plan Clarification
6747813493cb769cfb15223f,POG
674b4d2f93cb769cfbe59afd,Time sensitive
674b4d2f93cb769cfbe59afd,Delivery Issues
674c4ba493cb769cfb2cc8cd,Duplicate thread
674c4ba493cb769cfb2cc8cd,Plan Clarification
674db2ea93cb769cfb2dd30b,Overcomm
674db2ea93cb769cfb2dd30b,Returns and Refunds
674db2ea93cb769cfb2dd30b,Duplicate thread
6748589e93cb769cfb35e50b,Plan Clarification
6748589e93cb769cfb35e50b,POG
6748589e93cb769cfb35e50b,Nov 2024 - Plan
674dddd693cb769cfbf7d2ac,Is Prompt
674dddd693cb769cfbf7d2ac,URGENT CLINIC
674dddd693cb769cfbf7d2ac,Other Clinician Enquiry
674999d893cb769cfbd603d1,POG
674999d893cb769cfbd603d1,Is Prompt
674a50e393cb769cfb3b75b8,Plan Clarification
674a50e393cb769cfb3b75b8,Duplicate thread
674e021f93cb769cfb0a9fb7,Other Clinician Enquiry
674e021f93cb769cfb0a9fb7,URGENT CLINIC
674e02bc93cb769cfb18ebef,Delivery ETA
674e02bc93cb769cfb18ebef,SENSITIVE CLINIC
674e03df93cb769cfb3465df,Other Clinician Enquiry
6749b42d93cb769cfb4e5fba,Plan Clarification
6749b42d93cb769cfb4e5fba,Duplicate thread
674dc99193cb769cfb388e48,Other Clinician Enquiry
674dc99193cb769cfb388e48,Is Prompt
674dc99193cb769cfb388e48,SENSITIVE CLINIC
674e09cf93cb769cfbc49847,Tag me
674e09cf93cb769cfbc49847,SENSITIVE CLINIC
674e0d628b32426a7e5e3309,POG
674e0d628b32426a7e5e3309,Plan Clarification
674e116593cb769cfb731c80,Delivery ETA
674e116593cb769cfb731c80,Duplicate thread
674dc7e093cb769cfbfda432,Time sensitive
674dc7e093cb769cfbfda432,RX
674dc7e093cb769cfbfda432,Duplicate thread
674dc7e093cb769cfbfda432,Skin Sensitivity
674dc7e093cb769cfbfda432,Delivery ETA
674e1ace93cb769cfb448ec5,Duplicate thread
674e1ace93cb769cfb448ec5,Other Clinician Enquiry
674deb0893cb769cfbab9e35,Plan Clarification
674deb0893cb769cfbab9e35,URGENT CLINIC
674deb0893cb769cfbab9e35,POG
674deb0893cb769cfbab9e35,SENSITIVE CLINIC
674e243c93cb769cfb188d8f,Plan Clarification
674decd093cb769cfbdf584f,Delivery ETA
674decd093cb769cfbdf584f,URGENT CLINIC
674decd093cb769cfbdf584f,Instructions - Pre Delivery
674cd6fb93cb769cfbfdf055,Duplicate thread
674cd6fb93cb769cfbfdf055,Urgent
674e4a8593cb769cfbb40b0b,Plan Clarification
6749e6f993cb769cfbf7c13e,Order Confirmation
6749e6f993cb769cfbf7c13e,Plan Clarification
6749e6f993cb769cfbf7c13e,Duplicate thread
674de43093cb769cfbcc6386,Is Prompt
674de43093cb769cfbcc6386,Unsubscribed from Prompts
674de43093cb769cfbcc6386,URGENT CLINIC
674ea87b93cb769cfb5e7517,Other Clinician Enquiry
674eae7993cb769cfbc22910,Duplicate thread
674eae7993cb769cfbc22910,Returns and Refunds
674cf33f93cb769cfba4e0cf,Returns and Refunds
674cf33f93cb769cfba4e0cf,Duplicate thread
6745fe3f93cb769cfb58426c,Overcomm
674d6aee93cb769cfbe8dabd,Plan Clarification
674d6aee93cb769cfbe8dabd,Is Prompt
674de54593cb769cfbf12393,Plan Clarification
674de54593cb769cfbf12393,Instructions - Pre Delivery
674de4ce93cb769cfbe1c09c,POG
674de4ce93cb769cfbe1c09c,Is Prompt
674de4ce93cb769cfbe1c09c,Plan Clarification
674d728593cb769cfbbcb63b,Is Prompt
674d728593cb769cfbbcb63b,POG
674d728593cb769cfbbcb63b,Discount Requests
674de9d293cb769cfb884954,Instructions - Pre Delivery
674dddf093cb769cfbfb44e8,Unsubscribed from Prompts
674dddf093cb769cfbfb44e8,Is Prompt
674ddb7493cb769cfba8581b,POG
674ddb7493cb769cfba8581b,Is Prompt
674ddb7493cb769cfba8581b,Stock Issue
674da338684adc899ff8f188,Returns and Refunds
674da338684adc899ff8f188,Discount Requests
674da338684adc899ff8f188,AlphaRet Proactive Comms
674d6ead93cb769cfb518b4b,EasyPOG
674d6ead93cb769cfb518b4b,POG
674df342ca2f79a38fb9aaf5,Instructions - Pre Delivery
674ed27a93cb769cfb7d7ae6,Is Prompt
674e08f693cb769cfbb103ac,Auto-Replen
674e08f693cb769cfbb103ac,Returns and Refunds
674e08f693cb769cfbb103ac,Urgent
674e08f693cb769cfbb103ac,Duplicate thread
67484d3a93cb769cfbc4251d,Nov 2024 - Plan
6749f68393cb769cfbe3a9ab,Nov 2024 - Plan
674af48a93cb769cfb6d7680,Nov 2024 - Plan
6749e98493cb769cfb4d0808,Nov 2024 - Plan
674ed35f93cb769cfb9b554e,Is Prompt
6747401e93cb769cfbd3e305,Nov 2024 - Plan
6744b1dc99a5f8fda0a99abb,Nov 2024 - Plan
6748be4f2a4b38bb417eb5f0,Sep 2024 - Prompt
6748be4f2a4b38bb417eb5f0,Nov 2024 - Plan
674495679ab74e1b0c757970,Nov 2024 - Plan
6746fb9793cb769cfb6da8b9,Nov 2024 - Plan
6749d8d993cb769cfb15b672,Nov 2024 - Plan
674ed0cd8829e23a114d8a24,SENSITIVE CLINIC
674ed0cd8829e23a114d8a24,Not interested - Dec 2024
6749d56593cb769cfba17d8b,Nov 2024 - Plan
6746f2c0a32af6425395c7e9,Nov 2024 - Plan
67484bdf93cb769cfb9a1a2f,OMNI V2
674ec09b93cb769cfb62d8d1,POG
674ec09b93cb769cfb62d8d1,Product Recommendation
6747787b93cb769cfb60da84,Product Recommendation
6747787b93cb769cfb60da84,POG
674dfa8a93cb769cfb50ffc9,Online Consultation
6747099393cb769cfb2f27a2,Plan Clarification
6747099393cb769cfb2f27a2,Product Recommendation
6747099393cb769cfb2f27a2,Other Clinician Enquiry
6747099393cb769cfb2f27a2,POG
6746fa618259ed70fff3c8a5,November - Prompt
6746fa618259ed70fff3c8a5,Nov 2024 - Plan
674978c993cb769cfbc530d8,Plan Clarification
674978c993cb769cfbc530d8,POG
674978c993cb769cfbc530d8,Duplicate thread
674479339ab74e1b0cdc0705,Product Recommendation
674479339ab74e1b0cdc0705,POG
674de84393cb769cfb56c2f3,Delivery ETA
674de84393cb769cfb56c2f3,Instructions - Pre Delivery
674db73e93cb769cfbbf03d8,Auto-Replen
674ec67f93cb769cfb006f54,POG
674ec67f93cb769cfb006f54,Contact Details
674ec67f93cb769cfb006f54,Product Recommendation
674eecb993cb769cfbead55a,
674ed27d93cb769cfb7dd861,Is Prompt
6745e21e93cb769cfbf60dab,proactive BF
6745e21e93cb769cfbf60dab,URGENT CLINIC
6745e21e93cb769cfbf60dab,POG
674d8adb93cb769cfbd2002a,POG
674d8adb93cb769cfbd2002a,Is Prompt
674c447093cb769cfba04707,Online Consultation
6745b44bebbe93c9745abd56,Duplicate thread
6745b44bebbe93c9745abd56,Plan Clarification
6745b44bebbe93c9745abd56,Other Clinician Enquiry
6745b44bebbe93c9745abd56,Online Consultation
6745b44bebbe93c9745abd56,SENSITIVE CLINIC
67498cd093cb769cfb26adc9,Auto-Replen
674bff9d93cb769cfb51ef07,Online Consultation
674bff9d93cb769cfb51ef07,Returns and Refunds
674d85ea93cb769cfb27d62e,Time sensitive
674d85ea93cb769cfb27d62e,Is Prompt
674d85ea93cb769cfb27d62e,URGENT CLINIC
674d85ea93cb769cfb27d62e,Duplicate thread
674d85ea93cb769cfb27d62e,Delivery ETA
67444660ae86312ba5a50e77,RX
67444660ae86312ba5a50e77,Stock Issue
674eea7993cb769cfb99d9ba,Skin Check In
674ed2bc93cb769cfb860733,POG
674ed2bc93cb769cfb860733,Discount Requests
674500fe9ab74e1b0c9bb397,Duplicate thread
674500fe9ab74e1b0c9bb397,POG
674500fe9ab74e1b0c9bb397,Plan Clarification
674500fe9ab74e1b0c9bb397,Nov 2024 - Plan
674c666b93cb769cfb50cf4c,Other Clinician Enquiry
674db22a91b0734c66b80bf7,Online Consultation
674df66843a798f2df8fcae9,Online Consultation
6748a581f0f324633bba90b6,Online Consultation
67499bfe2f6033791200281e,Online Consultation
674db0831252ebd1e1f787d8,Online Consultation
674ee4f893cb769cfbdde9d3,POG
674b2071fd6aa1abec73b223,Online Consultation
674ee4ff93cb769cfbdee1a3,Plan Clarification
674ee56993cb769cfbedaa48,Faulty
674ee56993cb769cfbedaa48,Damaged Products
674ee56993cb769cfbedaa48,Duplicate thread
674df57e9a17c952145f73ec,Online Consultation
674cae2993cb769cfb0f3ec8,Overcomm
67448a453c226125d0f128c6,Online Consultation
674db33607c262b262b30414,Online Consultation
674db1ef410ab349effd411b,Online Consultation
6749dc4393cb769cfb8a7448,RX
6749dc4393cb769cfb8a7448,Duplicate thread
674de74893cb769cfb32cdbf,Instructions - Pre Delivery
674de74893cb769cfb32cdbf,Quick win
674dea5d93cb769cfb98e85e,Instructions - Pre Delivery
674dea5d93cb769cfb98e85e,Quick win
674dd00a93cb769cfb1c2760,Quick win
674dd00a93cb769cfb1c2760,Is Prompt
674de63b93cb769cfb1072b2,Quick win
674de63b93cb769cfb1072b2,Instructions - Pre Delivery
674de59f93cb769cfbfc8691,Instructions - Pre Delivery
674de59f93cb769cfbfc8691,Quick win
6746f4d393cb769cfb97ec3e,Auto-Replen
674d695c93cb769cfbbe7fc5,Not Interested - Nov 24
674d695c93cb769cfbbe7fc5,Is Prompt
674d695c93cb769cfbbe7fc5,Quick win
674dbc730515550d4d999ac5,Quick win
674ded5593cb769cfbed56c3,Instructions - Pre Delivery
674de84793cb769cfb574448,Instructions - Pre Delivery
674b25a293cb769cfb9703b4,Tag me
674b25a293cb769cfb9703b4,Duplicate thread
674b25a293cb769cfb9703b4,SENSITIVE CLINIC
674b25a293cb769cfb9703b4,Plan Clarification
674b25a293cb769cfb9703b4,Online Consultation
674e0b6f93cb769cfbea1a23,Online Consultation
674f232293cb769cfb48993d,Online Consultation
674de92993cb769cfb736b7f,Instructions - Pre Delivery
6748bd7993cb769cfb851fd1,Order Confirmation
6748bd7993cb769cfb851fd1,Overcomm
